site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,mark.recapture,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,marked blue by JLF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery.Wash,AW,2022,22-Jul-22,203,11,PJC,13:20:00,14:20:00,60,clear.hot,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,bifarius,old.q,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,melanopygus,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,mixtus,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,mixtus,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,18-Aug-22,230,15,JEO,12:20:00,13:20:00,60,clear.warm,aspen,a,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,rufocinctus.orange,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,rufocinctus.orange,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,californicus,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,californicus,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Gentiana.parryi,nectar,no,NA,NA,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,rufocinctus.dark,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,rufocinctus.orange,w,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,wet,w,1,Bombus,occidentalis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2022,24-Aug-22,236,16,JEO,13:45:00,14:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
