year,site,site.code,plant.species,week,flw.per.meter.sum.week,flw.count.sum.week
2021,Stormy.Pass,SP,Senecio.serra,15,5.9,59
2021,Stormy.Pass,SP,Senecio.serra,16,23,230
2021,Stormy.Pass,SP,Senecio.serra,17,3.8000000000000003,38
2021,Stormy.Pass,SP,Senecio.serra,18,1.6,16
2021,Stormy.Pass,SP,Solidago.multiradiata,12,1,10
2021,Stormy.Pass,SP,Solidago.multiradiata,13,5.2,52
2021,Stormy.Pass,SP,Solidago.multiradiata,14,7,70
2021,Stormy.Pass,SP,Solidago.multiradiata,15,2,20
2021,Stormy.Pass,SP,Solidago.multiradiata,16,4.4,44
2021,Stormy.Pass,SP,Taraxacum.officinale,4,0.1,1
2021,Stormy.Pass,SP,Taraxacum.officinale,5,0.6000000000000001,6
2021,Stormy.Pass,SP,Taraxacum.officinale,6,0.4,4
2021,Stormy.Pass,SP,Taraxacum.officinale,7,4.8,48
2021,Stormy.Pass,SP,Taraxacum.officinale,8,5.8999999999999995,59
2021,Stormy.Pass,SP,Taraxacum.officinale,9,0.30000000000000004,3
2021,Stormy.Pass,SP,Taraxacum.officinale,12,0.1,1
2021,Stormy.Pass,SP,Taraxacum.officinale,14,0.1,1
2021,Stormy.Pass,SP,Vicia.americana,9,5.3,53
2021,Stormy.Pass,SP,Vicia.americana,10,7.1,71
2021,Stormy.Pass,SP,Vicia.americana,11,8.7,87
2021,Stormy.Pass,SP,Vicia.americana,12,3.9,39
2021,Stormy.Pass,SP,Vicia.americana,13,0.8,8
2021,Stormy.Pass,SP,Vicia.americana,14,0.7,7
2021,Stormy.Pass,SP,Vicia.americana,15,0.6000000000000001,6
2021,Stormy.Pass,SP,Viola.praemorsa,6,41.3,413
2021,Stormy.Pass,SP,Viola.praemorsa,7,33.3,333
2021,Stormy.Pass,SP,Viola.praemorsa,8,2.1,21
2022,Avery.Wash,AW,Achillea.millefolium,10,0.5,5
2022,Avery.Wash,AW,Achillea.millefolium,12,2.2,22
2022,Avery.Wash,AW,Achillea.millefolium,13,2.1,21
2022,Avery.Wash,AW,Achillea.millefolium,14,1.8,18
2022,Avery.Wash,AW,Achillea.millefolium,15,1.4,14
2022,Avery.Wash,AW,Achillea.millefolium,16,0.8,8
2022,Avery.Wash,AW,Achillea.millefolium,18,0.30000000000000004,3
2022,Avery.Wash,AW,Aconitum.columbianum,9,0.6000000000000001,6
2022,Avery.Wash,AW,Aconitum.columbianum,10,0.2,2
2022,Avery.Wash,AW,Adenolinum.lewisii,8,0.1,1
2022,Avery.Wash,AW,Adenolinum.lewisii,9,0.2,2
2022,Avery.Wash,AW,Agoseris.aurantiaca,10,0.7,7
2022,Avery.Wash,AW,Agoseris.aurantiaca,11,2.3000000000000003,23
2022,Avery.Wash,AW,Agoseris.aurantiaca,12,3.3,33
2022,Avery.Wash,AW,Agoseris.aurantiaca,16,0.30000000000000004,3
2022,Avery.Wash,AW,Agoseris.glauca,9,0.1,1
2022,Avery.Wash,AW,Agoseris.glauca,10,0.4,4
2022,Avery.Wash,AW,Agoseris.glauca,11,0.9,9
2022,Avery.Wash,AW,Agoseris.glauca,12,0.5,5
2022,Avery.Wash,AW,Aquilegia.coerulea,8,0.2,2
2022,Avery.Wash,AW,Aquilegia.coerulea,11,0.2,2
2022,Avery.Wash,AW,Arnica.parryi,11,0.9,9
2022,Avery.Wash,AW,Arnica.parryi,12,0.5,5
2022,Avery.Wash,AW,Aster.foliaceus,15,0.1,1
2022,Avery.Wash,AW,Cirsium.eatonii,14,0.3,3
2022,Avery.Wash,AW,Cirsium.parryi,11,0.6,6
2022,Avery.Wash,AW,Cirsium.parryi,12,0.8,8
2022,Avery.Wash,AW,Cirsium.parryi,13,0.8,8
2022,Avery.Wash,AW,Cirsium.parryi,14,0.4,4
2022,Avery.Wash,AW,Cirsium.parryi,15,0.5,5
2022,Avery.Wash,AW,Cirsium.parryi,16,0.4,4
2022,Avery.Wash,AW,Cirsium.parryi,17,0.3,3
2022,Avery.Wash,AW,Claytonia.lanceolata,1,4.2,42
2022,Avery.Wash,AW,Claytonia.lanceolata,2,153.4,1534
2022,Avery.Wash,AW,Claytonia.lanceolata,3,93.6,936
2022,Avery.Wash,AW,Claytonia.lanceolata,4,4.2,42
2022,Avery.Wash,AW,Collomia.linearis,10,115.1,1151
2022,Avery.Wash,AW,Collomia.linearis,12,12.5,125
2022,Avery.Wash,AW,Collomia.linearis,14,14.5,145
2022,Avery.Wash,AW,Collomia.linearis,18,0.8,8
2022,Avery.Wash,AW,Collomia.linearis,19,0.2,2
2022,Avery.Wash,AW,Delphinium.barbeyi,10,0.5,5
2022,Avery.Wash,AW,Delphinium.barbeyi,11,20.1,201
2022,Avery.Wash,AW,Delphinium.barbeyi,12,9.6,96
2022,Avery.Wash,AW,Delphinium.barbeyi,13,3.9,39
2022,Avery.Wash,AW,Delphinium.barbeyi,14,1.9,19
2022,Avery.Wash,AW,Delphinium.nuttallianum,4,0.9,9
2022,Avery.Wash,AW,Delphinium.nuttallianum,5,15.3,153
2022,Avery.Wash,AW,Delphinium.nuttallianum,7,2.4,24
2022,Avery.Wash,AW,Delphinium.nuttallianum,12,5.3,53
2022,Avery.Wash,AW,Dugaldia.hoopesii,7,3.9,39
2022,Avery.Wash,AW,Dugaldia.hoopesii,8,6.3999999999999995,64
2022,Avery.Wash,AW,Dugaldia.hoopesii,9,8.1,81
2022,Avery.Wash,AW,Dugaldia.hoopesii,10,10.2,102
2022,Avery.Wash,AW,Dugaldia.hoopesii,11,15.4,154
2022,Avery.Wash,AW,Dugaldia.hoopesii,12,6.6,66
2022,Avery.Wash,AW,Dugaldia.hoopesii,13,2.6,26
2022,Avery.Wash,AW,Dugaldia.hoopesii,14,0.4,4
2022,Avery.Wash,AW,Dugaldia.hoopesii,15,0.2,2
2022,Avery.Wash,AW,Erigeron.elatior,9,0.1,1
2022,Avery.Wash,AW,Erigeron.elatior,10,2.4,24
2022,Avery.Wash,AW,Erigeron.elatior,11,15,150
2022,Avery.Wash,AW,Erigeron.elatior,12,14.5,145
2022,Avery.Wash,AW,Erigeron.elatior,13,4.5,45
2022,Avery.Wash,AW,Erigeron.elatior,14,2.5,25
2022,Avery.Wash,AW,Erigeron.elatior,15,0.4,4
2022,Avery.Wash,AW,Erigeron.speciosus,10,1.1,11
2022,Avery.Wash,AW,Erigeron.speciosus,11,14,140
2022,Avery.Wash,AW,Erigeron.speciosus,12,13.9,139
2022,Avery.Wash,AW,Erigeron.speciosus,13,9.5,95
2022,Avery.Wash,AW,Erigeron.speciosus,14,6.7,67
2022,Avery.Wash,AW,Erigeron.speciosus,15,2.8,28
2022,Avery.Wash,AW,Erigeron.speciosus,16,1,10
2022,Avery.Wash,AW,Erigeron.speciosus,17,0.3,3
2022,Avery.Wash,AW,Erigeron.speciosus,18,0.2,2
2022,Avery.Wash,AW,Erythronium.grandiflorum,3,0.1,1
2022,Avery.Wash,AW,Fragaria.virginiana,4,14.399999999999999,144
2022,Avery.Wash,AW,Fragaria.virginiana,5,14.6,146
2022,Avery.Wash,AW,Fragaria.virginiana,7,0.1,1
2022,Avery.Wash,AW,Fragaria.virginiana,8,0.6,6
2022,Avery.Wash,AW,Gentianella.acuta,9,0.2,2
2022,Avery.Wash,AW,Geranium.richardsonii,7,0.2,2
2022,Avery.Wash,AW,Geranium.richardsonii,8,0.7000000000000001,7
2022,Avery.Wash,AW,Geranium.richardsonii,9,0.5,5
2022,Avery.Wash,AW,Geranium.richardsonii,10,0.4,4
2022,Avery.Wash,AW,Geranium.richardsonii,11,0.2,2
2022,Avery.Wash,AW,Geranium.richardsonii,12,0.2,2
2022,Avery.Wash,AW,Geranium.richardsonii,13,0.1,1
2022,Avery.Wash,AW,Helianthella.quinquenervis,8,0.6,6
2022,Avery.Wash,AW,Helianthella.quinquenervis,9,2.9,29
2022,Avery.Wash,AW,Helianthella.quinquenervis,10,3.1,31
2022,Avery.Wash,AW,Helianthella.quinquenervis,11,2.5,25
2022,Avery.Wash,AW,Helianthella.quinquenervis,12,1.1,11
2022,Avery.Wash,AW,Heliomeris.multiflora,10,0.4,4
2022,Avery.Wash,AW,Heliomeris.multiflora,11,1,10
2022,Avery.Wash,AW,Heliomeris.multiflora,12,1.8,18
2022,Avery.Wash,AW,Heliomeris.multiflora,13,8.5,85
2022,Avery.Wash,AW,Heliomeris.multiflora,14,27.3,273
2022,Avery.Wash,AW,Heliomeris.multiflora,15,16.099999999999998,161
2022,Avery.Wash,AW,Heliomeris.multiflora,16,12.1,121
2022,Avery.Wash,AW,Heliomeris.multiflora,17,9.9,99
2022,Avery.Wash,AW,Heliomeris.multiflora,18,2.2,22
2022,Avery.Wash,AW,Heracleum.sphondylium,11,0.4,4
2022,Avery.Wash,AW,Heracleum.sphondylium,12,0.30000000000000004,3
2022,Avery.Wash,AW,Heterotheca.villosa,10,3.2,32
2022,Avery.Wash,AW,Heterotheca.villosa,11,6.9,69
2022,Avery.Wash,AW,Heterotheca.villosa,12,6.4,64
2022,Avery.Wash,AW,Heterotheca.villosa,13,14.8,148
2022,Avery.Wash,AW,Heterotheca.villosa,14,9.3,93
2022,Avery.Wash,AW,Heterotheca.villosa,15,4.4,44
2022,Avery.Wash,AW,Heterotheca.villosa,16,1.7000000000000002,17
2022,Avery.Wash,AW,Heterotheca.villosa,17,0.2,2
2022,Avery.Wash,AW,Hydrophyllum.fendleri,5,0.7999999999999999,8
2022,Avery.Wash,AW,Hydrophyllum.fendleri,7,17.6,176
2022,Avery.Wash,AW,Hydrophyllum.fendleri,8,16,160
2022,Avery.Wash,AW,Hydrophyllum.fendleri,9,4.3999999999999995,44
2022,Avery.Wash,AW,Hydrophyllum.fendleri,10,0.8,8
2022,Avery.Wash,AW,Lathyrus.leucanthus,5,0.5,5
2022,Avery.Wash,AW,Lathyrus.leucanthus,7,25.3,253
2022,Avery.Wash,AW,Lathyrus.leucanthus,8,26.8,268
2022,Avery.Wash,AW,Lathyrus.leucanthus,9,11.9,119
2022,Avery.Wash,AW,Lathyrus.leucanthus,10,3.5,35
2022,Avery.Wash,AW,Lathyrus.leucanthus,11,0.1,1
2022,Avery.Wash,AW,Lathyrus.leucanthus,12,0.6,6
2022,Avery.Wash,AW,Lathyrus.leucanthus,14,0.4,4
2022,Avery.Wash,AW,Ligularia.bigelovii,10,1.3,13
2022,Avery.Wash,AW,Ligularia.bigelovii,11,25.8,258
2022,Avery.Wash,AW,Ligularia.bigelovii,12,12.600000000000001,126
2022,Avery.Wash,AW,Ligularia.bigelovii,13,30.5,305
2022,Avery.Wash,AW,Ligularia.bigelovii,14,0.2,2
2022,Avery.Wash,AW,Ligusticum.porteri,8,10.7,107
2022,Avery.Wash,AW,Ligusticum.porteri,9,11.6,116
2022,Avery.Wash,AW,Ligusticum.porteri,10,12.8,128
2022,Avery.Wash,AW,Ligusticum.porteri,11,1.1,11
2022,Avery.Wash,AW,Mertensia.ciliata,7,0.3,3
2022,Avery.Wash,AW,Mertensia.ciliata,8,0.3,3
2022,Avery.Wash,AW,Mertensia.ciliata,9,1.5,15
2022,Avery.Wash,AW,Mertensia.ciliata,10,0.6,6
2022,Avery.Wash,AW,Mertensia.ciliata,11,0.7,7
2022,Avery.Wash,AW,Mertensia.ciliata,12,0.2,2
2022,Avery.Wash,AW,Mertensia.fusiformis,2,0.7,7
2022,Avery.Wash,AW,Mertensia.fusiformis,3,18.3,183
2022,Avery.Wash,AW,Mertensia.fusiformis,4,13.8,138
2022,Avery.Wash,AW,Mertensia.fusiformis,5,1.7,17
2022,Avery.Wash,AW,Potentilla.pulcherrima,5,0.2,2
2022,Avery.Wash,AW,Potentilla.pulcherrima,7,20.1,201
2022,Avery.Wash,AW,Potentilla.pulcherrima,8,68.2,682
2022,Avery.Wash,AW,Potentilla.pulcherrima,9,90.9,909
2022,Avery.Wash,AW,Potentilla.pulcherrima,10,111.2,1112
2022,Avery.Wash,AW,Potentilla.pulcherrima,11,87.3,873
2022,Avery.Wash,AW,Potentilla.pulcherrima,12,38.1,381
2022,Avery.Wash,AW,Potentilla.pulcherrima,13,5.3,53
2022,Avery.Wash,AW,Potentilla.pulcherrima,14,1.8,18
2022,Avery.Wash,AW,Potentilla.pulcherrima,15,0.30000000000000004,3
2022,Avery.Wash,AW,Pseudocymopterus.montanus,5,0.5,5
2022,Avery.Wash,AW,Pseudocymopterus.montanus,8,0.9,9
2022,Avery.Wash,AW,Pseudocymopterus.montanus,10,0.1,1
2022,Avery.Wash,AW,Ranunculus.inamoenus,3,0.4,4
2022,Avery.Wash,AW,Ranunculus.inamoenus,4,2.3,23
2022,Avery.Wash,AW,Ranunculus.inamoenus,5,0.1,1
2022,Avery.Wash,AW,Senecio.crassulus,7,0.2,2
2022,Avery.Wash,AW,Senecio.crassulus,8,2,20
2022,Avery.Wash,AW,Senecio.crassulus,9,6.1,61
2022,Avery.Wash,AW,Senecio.crassulus,10,4.6,46
2022,Avery.Wash,AW,Senecio.serra,12,1.4,14
2022,Avery.Wash,AW,Senecio.serra,13,8.2,82
2022,Avery.Wash,AW,Senecio.serra,14,22.9,229
2022,Avery.Wash,AW,Senecio.serra,15,5.7,57
2022,Avery.Wash,AW,Senecio.serra,16,1.2,12
2022,Avery.Wash,AW,Senecio.serra,17,0.2,2
2022,Avery.Wash,AW,Solidago.multiradiata,10,9.1,91
2022,Avery.Wash,AW,Solidago.multiradiata,11,26.900000000000002,269
2022,Avery.Wash,AW,Solidago.multiradiata,12,21.1,211
2022,Avery.Wash,AW,Solidago.multiradiata,13,0.5,5
2022,Avery.Wash,AW,Solidago.multiradiata,18,0.1,1
2022,Avery.Wash,AW,Taraxacum.officinale,3,0.6000000000000001,6
2022,Avery.Wash,AW,Taraxacum.officinale,4,5.9,59
2022,Avery.Wash,AW,Taraxacum.officinale,5,6.6,66
2022,Avery.Wash,AW,Taraxacum.officinale,7,0.30000000000000004,3
2022,Avery.Wash,AW,Taraxacum.officinale,9,0.2,2
2022,Avery.Wash,AW,Taraxacum.officinale,10,0.1,1
2022,Avery.Wash,AW,Taraxacum.officinale,11,0.2,2
2022,Avery.Wash,AW,Trifolium.repens,15,0.1,1
2022,Avery.Wash,AW,Vicia.americana,7,0.4,4
2022,Avery.Wash,AW,Vicia.americana,8,9.5,95
2022,Avery.Wash,AW,Vicia.americana,9,32.8,328
2022,Avery.Wash,AW,Vicia.americana,10,14.9,149
2022,Avery.Wash,AW,Vicia.americana,11,12,120
2022,Avery.Wash,AW,Vicia.americana,12,6.9,69
2022,Avery.Wash,AW,Vicia.americana,13,2,20
2022,Avery.Wash,AW,Vicia.americana,14,0.9,9
2022,Avery.Wash,AW,Vicia.americana,16,0.4,4
2022,Avery.Wash,AW,Viola.praemorsa,3,6.4,64
2022,Avery.Wash,AW,Viola.praemorsa,4,70.7,707
2022,Avery.Wash,AW,Viola.praemorsa,5,9.2,92
2022,Avery.wash,AW,Delphinium.nuttallianum,6,13.2,132
2022,Avery.wash,AW,Draba.aurea,6,0.1,1
2022,Avery.wash,AW,Dugaldia.hoopesii,6,0.7000000000000001,7
2022,Avery.wash,AW,Fragaria.virginiana,6,5.9,59
2022,Avery.wash,AW,Geranium.richardsonii,6,0.1,1
2022,Avery.wash,AW,Hydrophyllum.fendleri,6,24.4,244
2022,Avery.wash,AW,Lathyrus.leucanthus,6,22.6,226
2022,Avery.wash,AW,Mertensia.fusiformis,6,0.1,1
2022,Avery.wash,AW,Potentilla.pulcherrima,6,4.5,45
2022,Avery.wash,AW,Taraxacum.officinale,6,2.2,22
2022,Avery.wash,AW,Viola.praemorsa,6,0.2,2
2022,Copper.Creek,CC,Achillea.millefolium,13,0.2,2
2022,Copper.Creek,CC,Achillea.millefolium,14,0.1,1
2022,Copper.Creek,CC,Achillea.millefolium,15,0.1,1
2022,Copper.Creek,CC,Achillea.millefolium,16,0.1,1
2022,Copper.Creek,CC,Aconitum.columbianum,9,0.2,2
2022,Copper.Creek,CC,Aconitum.columbianum,10,15.5,155
2022,Copper.Creek,CC,Aconitum.columbianum,11,15.5,155
2022,Copper.Creek,CC,Aconitum.columbianum,12,7.1,71
2022,Copper.Creek,CC,Aconitum.columbianum,13,0.2,2
2022,Copper.Creek,CC,Adenolinum.lewisii,8,0.2,2
2022,Copper.Creek,CC,Adenolinum.lewisii,9,0.3,3
2022,Copper.Creek,CC,Adenolinum.lewisii,10,0.6,6
2022,Copper.Creek,CC,Adenolinum.lewisii,11,0.3,3
2022,Copper.Creek,CC,Calochortus.gunnisonii,12,0.2,2
2022,Copper.Creek,CC,Campanula.rotundifolia,11,0.4,4
2022,Copper.Creek,CC,Campanula.rotundifolia,12,1.2,12
2022,Copper.Creek,CC,Campanula.rotundifolia,13,1.4,14
2022,Copper.Creek,CC,Campanula.rotundifolia,15,0.1,1
2022,Copper.Creek,CC,Cirsium.parryi,13,1.8,18
2022,Copper.Creek,CC,Cirsium.parryi,14,0.3,3
2022,Copper.Creek,CC,Cirsium.parryi,15,0.6,6
2022,Copper.Creek,CC,Claytonia.lanceolata,1,6,60
2022,Copper.Creek,CC,Claytonia.lanceolata,2,275.7,2757
2022,Copper.Creek,CC,Claytonia.lanceolata,3,111.5,1115
2022,Copper.Creek,CC,Claytonia.lanceolata,4,15,150
2022,Copper.Creek,CC,Claytonia.lanceolata,5,0.1,1
2022,Copper.Creek,CC,Collomia.linearis,10,15.4,154
2022,Copper.Creek,CC,Collomia.linearis,11,43.8,438
2022,Copper.Creek,CC,Collomia.linearis,12,14.2,142
2022,Copper.Creek,CC,Collomia.linearis,13,2.2,22
2022,Copper.Creek,CC,Collomia.linearis,15,1.1,11
2022,Copper.Creek,CC,Collomia.linearis,18,0.1,1
2022,Copper.Creek,CC,Delphinium.barbeyi,9,5,50
2022,Copper.Creek,CC,Delphinium.barbeyi,10,35,350
2022,Copper.Creek,CC,Delphinium.barbeyi,11,18.5,185
2022,Copper.Creek,CC,Delphinium.barbeyi,12,7.5,75
2022,Copper.Creek,CC,Delphinium.nuttallianum,3,1,10
2022,Copper.Creek,CC,Delphinium.nuttallianum,4,22.6,226
2022,Copper.Creek,CC,Delphinium.nuttallianum,5,177.9,1779
2022,Copper.Creek,CC,Delphinium.nuttallianum,6,35.3,353
2022,Copper.Creek,CC,Delphinium.nuttallianum,7,7.4,74
2022,Copper.Creek,CC,Delphinium.nuttallianum,8,0.1,1
2022,Copper.Creek,CC,Dugaldia.hoopesii,9,1.8,18
2022,Copper.Creek,CC,Dugaldia.hoopesii,10,4.8,48
2022,Copper.Creek,CC,Dugaldia.hoopesii,11,7.8,78
2022,Copper.Creek,CC,Dugaldia.hoopesii,12,3.6,36
2022,Copper.Creek,CC,Dugaldia.hoopesii,13,1.4000000000000001,14
2022,Copper.Creek,CC,Dugaldia.hoopesii,14,0.2,2
2022,Copper.Creek,CC,Erigeron.elatior,11,0.5,5
2022,Copper.Creek,CC,Erigeron.elatior,12,0.5,5
2022,Copper.Creek,CC,Erigeron.elatior,13,0.1,1
2022,Copper.Creek,CC,Erigeron.speciosus,9,0.2,2
2022,Copper.Creek,CC,Erigeron.speciosus,10,4.8999999999999995,49
2022,Copper.Creek,CC,Erigeron.speciosus,11,27.5,275
2022,Copper.Creek,CC,Erigeron.speciosus,12,32.4,324
2022,Copper.Creek,CC,Erigeron.speciosus,13,44.699999999999996,447
2022,Copper.Creek,CC,Erigeron.speciosus,14,8.4,84
2022,Copper.Creek,CC,Erigeron.speciosus,15,2.9000000000000004,29
2022,Copper.Creek,CC,Eriogonum.subalpinum,16,0.3,3
2022,Copper.Creek,CC,Eriogonum.umbellatum,9,0.1,1
2022,Copper.Creek,CC,Eriogonum.umbellatum,10,0.4,4
2022,Copper.Creek,CC,Eriogonum.umbellatum,11,0.1,1
2022,Copper.Creek,CC,Eriogonum.umbellatum,12,0.1,1
2022,Copper.Creek,CC,Erysimum.capitatum,6,2.2,22
2022,Copper.Creek,CC,Erysimum.capitatum,7,4.6,46
2022,Copper.Creek,CC,Erysimum.capitatum,8,8,80
2022,Copper.Creek,CC,Erysimum.capitatum,9,2.5,25
2022,Copper.Creek,CC,Erythronium.grandiflorum,3,4.9,49
2022,Copper.Creek,CC,Erythronium.grandiflorum,4,0.8,8
2022,Copper.Creek,CC,Eucephalus.engelmannii,12,0.1,1
2022,Copper.Creek,CC,Eucephalus.engelmannii,13,0.2,2
2022,Copper.Creek,CC,Geranium.richardsonii,6,0.1,1
2022,Copper.Creek,CC,Geranium.richardsonii,7,0.5,5
2022,Copper.Creek,CC,Geranium.richardsonii,8,1.3,13
2022,Copper.Creek,CC,Geranium.richardsonii,9,1,10
2022,Copper.Creek,CC,Geranium.richardsonii,10,1.8,18
2022,Copper.Creek,CC,Geranium.richardsonii,11,0.8,8
2022,Copper.Creek,CC,Geranium.richardsonii,12,0.7,7
2022,Copper.Creek,CC,Geranium.richardsonii,13,0.4,4
2022,Copper.Creek,CC,Helianthella.quinquenervis,9,2,20
2022,Copper.Creek,CC,Helianthella.quinquenervis,10,3.5,35
2022,Copper.Creek,CC,Helianthella.quinquenervis,11,3.2,32
2022,Copper.Creek,CC,Helianthella.quinquenervis,12,2.2,22
2022,Copper.Creek,CC,Helianthella.quinquenervis,13,0.1,1
2022,Copper.Creek,CC,Heliomeris.multiflora,9,0.1,1
2022,Copper.Creek,CC,Heliomeris.multiflora,10,3.7,37
2022,Copper.Creek,CC,Heliomeris.multiflora,11,61.1,611
2022,Copper.Creek,CC,Heliomeris.multiflora,12,77.4,774
2022,Copper.Creek,CC,Heliomeris.multiflora,13,144.10000000000002,1441
2022,Copper.Creek,CC,Heliomeris.multiflora,14,155.3,1553
2022,Copper.Creek,CC,Heliomeris.multiflora,15,280.2,2802
2022,Copper.Creek,CC,Heliomeris.multiflora,16,58.4,584
2022,Copper.Creek,CC,Heliomeris.multiflora,17,25.3,253
2022,Copper.Creek,CC,Heliomeris.multiflora,18,15.6,156
2022,Copper.Creek,CC,Heliomeris.multiflora,19,1,10
2022,Copper.Creek,CC,Heracleum.sphondylium,9,0.9,9
2022,Copper.Creek,CC,Heracleum.sphondylium,10,5.3,53
2022,Copper.Creek,CC,Heracleum.sphondylium,11,5.5,55
2022,Copper.Creek,CC,Heracleum.sphondylium,12,1,10
2022,Copper.Creek,CC,Heterotheca.villosa,10,3.3,33
2022,Copper.Creek,CC,Heterotheca.villosa,11,11.6,116
2022,Copper.Creek,CC,Heterotheca.villosa,12,13.100000000000001,131
2022,Copper.Creek,CC,Heterotheca.villosa,13,12.9,129
2022,Copper.Creek,CC,Heterotheca.villosa,14,8.3,83
2022,Copper.Creek,CC,Heterotheca.villosa,15,15.799999999999999,158
2022,Copper.Creek,CC,Heterotheca.villosa,16,0.7999999999999999,8
2022,Copper.Creek,CC,Heterotheca.villosa,17,1.5,15
2022,Copper.Creek,CC,Heterotheca.villosa,18,1.7,17
2022,Copper.Creek,CC,Heterotheca.villosa,19,0.2,2
2022,Copper.Creek,CC,Hydrophyllum.capitatum,3,0.5,5
2022,Copper.Creek,CC,Hydrophyllum.capitatum,4,11.5,115
2022,Copper.Creek,CC,Hydrophyllum.capitatum,5,60.5,605
2022,Copper.Creek,CC,Hydrophyllum.fendleri,5,0.4,4
2022,Copper.Creek,CC,Hydrophyllum.fendleri,6,18,180
2022,Copper.Creek,CC,Hydrophyllum.fendleri,7,9.4,94
2022,Copper.Creek,CC,Hydrophyllum.fendleri,8,2.9,29
2022,Copper.Creek,CC,Lathyrus.leucanthus,5,18.900000000000002,189
2022,Copper.Creek,CC,Lathyrus.leucanthus,6,38,380
2022,Copper.Creek,CC,Lathyrus.leucanthus,7,35.7,357
2022,Copper.Creek,CC,Lathyrus.leucanthus,8,13.9,139
2022,Copper.Creek,CC,Lathyrus.leucanthus,9,3.4,34
2022,Copper.Creek,CC,Lathyrus.leucanthus,10,0.2,2
2022,Copper.Creek,CC,Lathyrus.leucanthus,11,0.1,1
2022,Copper.Creek,CC,Ligularia.bigelovii,12,0.1,1
2022,Copper.Creek,CC,Ligularia.bigelovii,13,1.9,19
2022,Copper.Creek,CC,Ligularia.bigelovii,14,0.30000000000000004,3
2022,Copper.Creek,CC,Ligusticum.porteri,7,0.30000000000000004,3
2022,Copper.Creek,CC,Ligusticum.porteri,8,5,50
2022,Copper.Creek,CC,Ligusticum.porteri,9,15.1,151
2022,Copper.Creek,CC,Ligusticum.porteri,10,23.1,231
2022,Copper.Creek,CC,Ligusticum.porteri,11,0.5,5
2022,Copper.Creek,CC,Lomatium.dissectum,5,0.1,1
2022,Copper.Creek,CC,Lupinus.bakeri,6,19.7,197
2022,Copper.Creek,CC,Lupinus.bakeri,7,76.5,765
2022,Copper.Creek,CC,Lupinus.bakeri,8,105.69999999999999,1057
2022,Copper.Creek,CC,Lupinus.bakeri,9,89,890
2022,Copper.Creek,CC,Lupinus.bakeri,10,16.3,163
2022,Copper.Creek,CC,Lupinus.bakeri,11,0.3,3
2022,Copper.Creek,CC,Mahonia.repens,3,7.1000000000000005,71
2022,Copper.Creek,CC,Mahonia.repens,4,25.3,253
2022,Copper.Creek,CC,Mahonia.repens,5,63.6,636
2022,Copper.Creek,CC,Mahonia.repens,6,1,10
2022,Copper.Creek,CC,Mahonia.repens,7,0.4,4
2022,Copper.Creek,CC,Maianthemum.stellatum,7,3.2,32
2022,Copper.Creek,CC,Mertensia.ciliata,9,0.3,3
2022,Copper.Creek,CC,Mertensia.fusiformis,2,42.9,429
2022,Copper.Creek,CC,Mertensia.fusiformis,3,48.9,489
2022,Copper.Creek,CC,Mertensia.fusiformis,4,31.9,319
2022,Copper.Creek,CC,Mertensia.fusiformis,5,3.9,39
2022,Copper.Creek,CC,Phacelia.heterophylla,8,15,150
2022,Copper.Creek,CC,Phacelia.heterophylla,9,25.700000000000003,257
2022,Copper.Creek,CC,Phacelia.heterophylla,10,19.799999999999997,198
2022,Copper.Creek,CC,Phacelia.heterophylla,11,4.1,41
2022,Copper.Creek,CC,Phacelia.heterophylla,12,0.5,5
2022,Copper.Creek,CC,Phacelia.heterophylla,13,0.1,1
2022,Copper.Creek,CC,Potentilla.pulcherrima,6,0.1,1
2022,Copper.Creek,CC,Potentilla.pulcherrima,7,0.2,2
2022,Copper.Creek,CC,Potentilla.pulcherrima,8,0.30000000000000004,3
2022,Copper.Creek,CC,Potentilla.pulcherrima,9,2.5,25
2022,Copper.Creek,CC,Potentilla.pulcherrima,10,8.4,84
2022,Copper.Creek,CC,Potentilla.pulcherrima,11,9.6,96
2022,Copper.Creek,CC,Potentilla.pulcherrima,12,3.7,37
2022,Copper.Creek,CC,Potentilla.pulcherrima,13,1.2,12
2022,Copper.Creek,CC,Pseudocymopterus.montanus,4,0.1,1
2022,Copper.Creek,CC,Ranunculus.inamoenus,4,0.1,1
2022,Copper.Creek,CC,Ranunculus.inamoenus,5,0.1,1
2022,Copper.Creek,CC,Ranunculus.inamoenus,7,0.1,1
2022,Copper.Creek,CC,Salix.wolfii,4,17.5,175
2022,Copper.Creek,CC,Salix.wolfii,5,2.5,25
2022,Copper.Creek,CC,Senecio.serra,12,0.8999999999999999,9
2022,Copper.Creek,CC,Senecio.serra,13,1.4000000000000001,14
2022,Copper.Creek,CC,Senecio.serra,14,0.6,6
2022,Copper.Creek,CC,Senecio.serra,15,0.1,1
2022,Copper.Creek,CC,Silene.menziesii,7,0.7,7
2022,Copper.Creek,CC,Silene.menziesii,8,1.5,15
2022,Copper.Creek,CC,Silene.menziesii,9,1.5,15
2022,Copper.Creek,CC,Taraxacum.officinale,4,0.2,2
2022,Copper.Creek,CC,Taraxacum.officinale,5,1.4,14
2022,Copper.Creek,CC,Taraxacum.officinale,6,0.3,3
2022,Copper.Creek,CC,Taraxacum.officinale,7,0.1,1
2022,Copper.Creek,CC,Taraxacum.officinale,9,0.1,1
